First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Race,Age Group,Second Doses ~ Percent of Total,Data Format
0.524759793052476,0.31110332135658575,Missing or Undisclosed,0.2660753880266075,Harnett ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.3307607497243661,County
0.5958277052378809,0.4688791779851187,Missing or Undisclosed,0.2728500675371454,Haywood ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.44955489614243327,County
0.44108761329305135,0.24165517241379308,Missing or Undisclosed,0.21953675730110775,Hoke ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.2691358024691358,County
0.4384037015615963,0.32427807486631016,Missing or Undisclosed,0.137941006362059,Jackson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.3444043321299639,County
0.5005500550055005,0.3565830721003135,Missing or Undisclosed,0.24862486248624863,Jones ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.4669421487603306,County
0.5745420820774403,0.36760124610591904,Missing or Undisclosed,0.3714351959193137,Lee ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.4272,County
0.5421951631997294,0.3902617163724893,Missing or Undisclosed,0.29206832403179434,Lincoln ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.4433889602053915,County
0.4204369896270139,0.456068949006464,Missing or Undisclosed,0.12911057161774442,Macon ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.4513888888888889,County
0.5353029544316474,0.34483870967741936,Missing or Undisclosed,0.2588883324987481,Madison ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.5019417475728155,County
0.544065206316862,0.3357962584499292,Missing or Undisclosed,0.23713703515028017,Mcdowell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.4925925925925926,County
0.5072216812723142,0.27883532389905547,Missing or Undisclosed,0.3055217461863031,Mecklenburg ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.3405462849907295,County
,0.3125761559674213,Missing or Undisclosed,,Missing ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.4303066212412976,County
0.42582582582582584,0.4445141065830721,Missing or Undisclosed,0.2768768768768769,Mitchell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.7483766233766234,County
0.6967277831388718,0.493844049247606,Missing or Undisclosed,0.3795069742959909,Moore ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.5216447606415049,County
0.45549738219895286,0.3160840534171249,Missing or Undisclosed,0.20348096787887363,Nash ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.35357757560855674,County
0.6155962765646039,0.3242068263805383,Missing or Undisclosed,0.48047538200339557,New Hanover ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.4448479592389831,County
0.46194225721784776,0.3956538029224429,Missing or Undisclosed,0.20953630796150483,Northampton ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.5877300613496932,County
0.5210007778065854,0.30719253993732326,Missing or Undisclosed,0.3033445683173451,Onslow ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.3819161090256243,County
0.7015057573073517,0.22004365945624133,Missing or Undisclosed,0.4557762874857649,Orange ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.25967846586403287,County
0.5666293393057111,0.36693255982596085,Missing or Undisclosed,0.2851063829787234,Pender ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.47446887812150573,County
0.5572851805728518,0.3114126652748782,Missing or Undisclosed,0.325653798256538,Perquimans ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.451251078515962,County
0.4807511737089202,0.3153356600287415,Missing or Undisclosed,0.3458528951486698,Person ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.4379706698374951,County
0.5381161342994183,0.22347955075227802,Missing or Undisclosed,0.23808551893050311,Pitt ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.20558688755727883,County
0.34803299492385786,0.432741617357002,Missing or Undisclosed,0.14308375634517767,Polk ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.533096926713948,County
0.46706894338169214,0.3120068610634648,Missing or Undisclosed,0.31852612658877905,Robeson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.37241068748123685,County
0.42690667929891046,0.3459766584766585,Missing or Undisclosed,0.23173851255329228,Rowan ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.4552391587567467,County
0.515077424612877,0.3397849462365592,Missing or Undisclosed,0.27098614506927465,Sampson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.5051272312951006,County
0.5271141448615851,0.3104064314426083,Missing or Undisclosed,0.05915813424345848,Scotland ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.2254335260115607,County
0.47637718094491277,0.35273624618957755,Missing or Undisclosed,0.17055479317780828,Stanly ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.38943598925693823,County
0.43465116279069765,0.3938883034773446,Missing or Undisclosed,0.13023255813953488,Stokes ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.3341288782816229,County
0.5298507462686567,0.36386931454196025,Missing or Undisclosed,0.30674751243781095,Surry ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.5155474261823882,County
0.49361702127659574,0.3225806451612903,Missing or Undisclosed,0.19914893617021276,Swain ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.5467289719626168,County
0.28254349130173967,0.3781107840513781,Missing or Undisclosed,0.09478104379124175,Transylvania ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.40512820512820513,County
0.5210369388769256,0.3211332312404288,Missing or Undisclosed,0.33833029650488655,Union ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.37622029839749493,County
0.4041860465116279,0.341991341991342,Missing or Undisclosed,0.07720930232558139,Warren ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.2990990990990991,County
0.5210696920583469,0.3485094850948509,Missing or Undisclosed,0.21474878444084278,Washington ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.5441478439425051,County
0.5753348214285714,0.3122350090854028,Missing or Undisclosed,0.4095982142857143,Watauga ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.4021917808219178,County
0.41240833430334073,0.35082681453609266,Missing or Undisclosed,0.20032592247701084,Wayne ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.3870024735776928,County
0.4957768924302789,0.3552992233896757,Missing or Undisclosed,0.2511553784860558,Wilson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.3697794462693571,County
0.5231866825208086,0.39873130946986857,Missing or Undisclosed,0.45570749108204517,Yadkin ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.4974042829331603,County
0.41547560374568754,0.3522774759715838,Missing or Undisclosed,0.18482010842779695,Yancey ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.5179558011049724,County
,,Missing or Undisclosed,,Alamance ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Alamance ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.0012481278082875687,0.00026923698239190134,Missing or Undisclosed,0.000998502246630055,Alamance ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0004467776164414163,County
,,Missing or Undisclosed,,Alexander ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Alexander ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Alleghany ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Alleghany ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Anson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Anson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Anson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.001984126984126984,0.00036036036036036037,Missing or Undisclosed,0.001984126984126984,Anson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0014184397163120566,County
,,Missing or Undisclosed,,Ashe ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.00034258307639602604,Missing or Undisclosed,,Ashe ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,,Missing or Undisclosed,,Avery ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Beaufort ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.0007380073800738007,0.00012478163214374845,Missing or Undisclosed,0.0,Beaufort ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.00331858407079646,0.0003743448964312453,Missing or Undisclosed,0.0022123893805309734,Beaufort ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0010256410256410256,County
,,Missing or Undisclosed,,Bertie ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Bladen ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Bladen ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Bladen ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.0002253267237494367,Missing or Undisclosed,,Bladen ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.0031007751937984496,0.0004506534474988734,Missing or Undisclosed,0.0015503875968992248,Bladen ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00039032006245121,County
,,Missing or Undisclosed,,Brunswick ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Brunswick ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Brunswick ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.004940711462450593,0.00042227946454963895,Missing or Undisclosed,0.003458498023715415,Brunswick ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0008920606601248885,County
,,Missing or Undisclosed,,Buncombe ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Buncombe ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.00021797573203516678,Missing or Undisclosed,,Buncombe ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00014887598630340925,County
0.004481564473416175,0.0007992443507956114,Missing or Undisclosed,0.0034630270930943166,Buncombe ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0012654458835789789,County
,,Missing or Undisclosed,,Burke ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Burke ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Burke ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,5.4492943163860284e-05,Missing or Undisclosed,,Cabarrus ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,9.46431951542684e-05,County
0.0006126825283365669,0.00032695765898316167,Missing or Undisclosed,0.00030634126416828345,Cabarrus ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00028392958546280523,County
,,Missing or Undisclosed,,Caldwell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Caldwell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Caldwell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.0010006671114076052,0.00027533039647577095,Missing or Undisclosed,0.00066711140760507,Caldwell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0003219575016097875,County
,,Missing or Undisclosed,,Camden ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Carteret ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Carteret ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Carteret ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Catawba ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.00047793531942010514,0.0001688048615800135,Missing or Undisclosed,0.0003186235462800701,Catawba ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00018866144703329874,County
0.001176470588235294,0.00022507314877335134,Missing or Undisclosed,0.0008823529411764706,Catawba ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0002829921705499481,County
,,Missing or Undisclosed,,Chatham ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Chatham ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Chatham ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Chatham ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.005090909090909091,0.000518326545723806,Missing or Undisclosed,0.004363636363636364,Chatham ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0009569377990430622,County
,,Missing or Undisclosed,,Cherokee ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Cherokee ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Cleveland ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Cleveland ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.00010264832683227263,Missing or Undisclosed,,Cleveland ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00030627871362940275,County
0.0002682403433476395,0.00010264832683227263,Missing or Undisclosed,0.0,Cleveland ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,,Missing or Undisclosed,,Columbus ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.0017452006980802793,0.00039643211100099106,Missing or Undisclosed,0.0017452006980802793,Columbus ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0011198208286674132,County
