.id,facility_type,facility_county,facility_name,staff_cases,staff_deaths,resident_cases,resident_deaths,total_cases,total_deaths,daily_cases,daily_deaths
2020-08-29,Nursing Home,Henderson,Brian Center of Hendersonville,2,0,0,0,2,0,0,0
2020-08-29,Nursing Home,Henderson,Hendersonville Health and Rehabilitation,48,0,66,4,114,4,0,0
2020-08-29,Nursing Home,Hertford,Accordius at Creekside,12,0,25,0,37,0,0,0
2020-08-29,Nursing Home,Hyde,Cross Creek Healthcare,3,0,2,0,5,0,0,0
2020-08-29,Nursing Home,Iredell,Accordius Health at Mooresville,1,0,1,0,2,0,0,0
2020-08-29,Nursing Home,Iredell,Accordius Health at Statesville,3,0,1,0,4,0,0,0
2020-08-29,Nursing Home,Iredell,Autumn Care of Statesville,2,0,0,0,2,0,0,0
2020-08-29,Nursing Home,Iredell,Maple Leaf Health Care,32,0,81,6,113,6,0,0
2020-08-29,Nursing Home,Jackson,Skyland Care Center,12,0,4,0,16,0,0,0
2020-08-29,Nursing Home,Johnston,Liberty Commons,4,0,0,0,4,0,-27,0
2020-08-29,Nursing Home,Johnston,Springbrook Rehabilitation and Nursing Center,10,0,3,0,13,0,0,0
2020-08-29,Nursing Home,Jones,Brook Stone Living Center,15,9,55,9,70,18,0,0
2020-08-29,Nursing Home,Lenoir,Harmony Hall Nursing and Rehabilitation Center,2,0,3,0,5,0,0,0
2020-08-29,Nursing Home,Lincoln,Lincolnton Rehabilitation Center,7,0,3,0,10,0,0,0
2020-08-29,Nursing Home,Macon,Macon Valley Nursing and Rehabilitation Center,3,0,0,0,3,0,0,0
2020-08-29,Nursing Home,Martin,Roanoke River Nursing and Rehabilitation Center,13,0,21,0,34,0,0,0
2020-08-29,Nursing Home,McDowell,Deer Park Health and Rehab,18,0,26,13,44,13,0,0
2020-08-29,Nursing Home,Mecklenburg,Accordius Health at Charlotte,9,0,25,4,34,4,0,0
2020-08-29,Nursing Home,Moore,Quail Haven Liberty Healthcare,2,0,4,0,6,0,0,0
2020-08-29,Nursing Home,Moore,St. Joseph's of the Pines,2,0,0,0,2,0,0,0
2020-08-29,Nursing Home,Moore,The Greens at Pinehurst Rehabilitation & Living,1,0,2,0,3,0,0,0
2020-08-29,Nursing Home,Nash,The Lodge at Rocky Mount,7,0,34,1,41,1,0,0
2020-08-29,Nursing Home,New Hanover,Accordius Health at Wilmington,2,0,0,0,2,0,0,0
2020-08-29,Nursing Home,New Hanover,Bradley Creek Health Center,2,0,2,0,4,0,0,0
2020-08-29,Nursing Home,New Hanover,Liberty Commons,19,0,12,0,31,0,27,0
2020-08-29,Nursing Home,New Hanover,NorthChase Nursing and Rehabilitation Center,8,0,2,0,10,0,0,0
2020-08-29,Nursing Home,New Hanover,The Davis Community,30,0,21,2,51,2,0,0
2020-08-29,Nursing Home,Orange,Carol Woods,3,0,1,0,4,0,0,0
2020-08-29,Nursing Home,Orange,Parkview Health and Rehabilitation Center,1,0,1,0,2,0,0,0
2020-08-29,Nursing Home,Pender,Woodbury Wellness Center,4,0,4,0,8,0,0,0
2020-08-29,Nursing Home,Person,Person Memorial Hospital Extended Care Unit,5,0,8,3,13,3,0,0
2020-08-29,Nursing Home,Person,Roxboro Healthcare and Rehab,1,0,1,0,2,0,0,0
2020-08-29,Nursing Home,Pitt,Ayden Court Nursing and Rehabilitation Center,2,0,4,0,6,0,0,0
2020-08-29,Nursing Home,Pitt,Universal Health Care/Greenville,2,0,0,0,2,0,0,0
2020-08-29,Nursing Home,Polk,Autumn Care of Saluda,4,0,7,0,11,0,0,0
2020-08-29,Nursing Home,Randolph,Alpine Health and Rehabilitation of Asheboro,9,0,6,0,15,0,0,0
2020-08-29,Nursing Home,Randolph,Clapp's Convalescent Nursing Home Inc,6,0,2,0,8,0,0,0
2020-08-29,Nursing Home,Randolph,Woodland Hill Center,17,0,40,6,57,6,0,0
2020-08-29,Nursing Home,Richmond,PruittHealth-Rockingham,3,0,0,0,3,0,0,0
2020-08-29,Nursing Home,Richmond,Richmond Pines Healthcare and Rehabilitation,5,0,0,0,5,0,0,0
2020-08-29,Nursing Home,Rockingham,Brian Center Health and Rehabilitation/Eden,1,0,8,0,9,0,0,0
2020-08-29,Nursing Home,Rockingham,Jacob's Creek Nursing and Rehab Center,5,0,24,0,29,0,0,0
2020-08-29,Nursing Home,Rowan,Accordius Health of Salisbury,4,0,36,1,40,1,0,0
2020-08-29,Nursing Home,Rowan,Autumn Care of Salisbury,14,0,33,5,47,5,0,0
2020-08-29,Nursing Home,Rowan,The Citadel Salisbury,2,0,2,0,4,0,0,0
2020-08-29,Nursing Home,Rowan,Trinity Oaks Health and Rehab,33,0,39,3,72,3,0,0
2020-08-29,Nursing Home,Rutherford,Willow Ridge Rehab and Living Center,3,0,0,0,3,0,0,0
2020-08-29,Nursing Home,Sampson,Mary Gran Nursing Center,7,0,1,0,8,0,0,0
2020-08-29,Nursing Home,Scotland,Scotia Village,3,0,2,0,5,0,0,0
2020-08-29,Nursing Home,Scotland,Scottish Pines,6,0,25,3,31,3,0,0
2020-08-29,Nursing Home,Stanly,Bethany Woods Nursing and Rehabilitation Center,17,0,23,0,40,0,0,0
2020-08-29,Nursing Home,Stanly,Forrest Oakes Healthcare Center,6,0,13,2,19,2,0,0
2020-08-29,Nursing Home,Stanly,Stanly Manor,21,0,54,6,75,6,0,0
2020-08-29,Nursing Home,Stanly,Trinity Place,18,0,38,8,56,8,0,0
2020-08-29,Nursing Home,Surry,Central Continuing Care,2,0,0,0,2,0,0,0
2020-08-29,Nursing Home,Surry,Pruitt Health-Elkin,19,0,33,5,52,5,0,0
2020-08-29,Nursing Home,Surry,Surry Community Health and Rehab,3,0,0,0,3,0,0,0
2020-08-29,Nursing Home,Swain,Mountainview Manor Nursing,2,0,0,0,2,0,0,0
2020-08-29,Nursing Home,Transylvania,Accordius Health at Brevard,8,0,31,0,39,0,0,0
2020-08-29,Nursing Home,Transylvania,The Oaks-Brevard,2,0,0,0,2,0,0,0
2020-08-29,Nursing Home,Union,Accordius Health Monroe,3,0,0,0,3,0,0,0
2020-08-29,Nursing Home,Union,Autumn Care of Marshville,2,0,0,0,2,0,0,0
2020-08-29,Nursing Home,Union,Lake Park Nursing and Rehab,4,0,0,0,4,0,0,0
2020-08-29,Nursing Home,Union,Monroe Manor,0,0,3,0,3,0,0,0
2020-08-29,Nursing Home,Union,Monroe Rehabilitation Center,7,0,3,0,10,0,0,0
2020-08-29,Nursing Home,Union,Pruitt Union Point,3,0,1,0,4,0,0,0
2020-08-29,Nursing Home,Union,White Oak Manor Waxhaw,6,0,0,0,6,0,0,0
2020-08-29,Nursing Home,Vance,Kerr Lake Nursing and Rehabilitation Center,30,0,48,12,78,12,0,0
2020-08-29,Nursing Home,Wake,Bellarose Nursing and Rehab,3,0,0,0,3,0,0,0
2020-08-29,Nursing Home,Wake,Capital Nursing and Rehabilitation Center,31,0,61,8,92,8,0,0
2020-08-29,Nursing Home,Wake,Cary Health and Rehabilitation Center,4,0,1,0,5,0,0,0
2020-08-29,Nursing Home,Wake,Dan E and Mary Louise Stewart Health Center,12,0,30,2,42,2,0,0
2020-08-29,Nursing Home,Wake,Hillside Nursing Center of Wake Forest,10,0,67,19,77,19,0,0
2020-08-29,Nursing Home,Wake,Litchford Falls Healthcare and Rehabilitation,26,0,51,6,77,6,0,0
2020-08-29,Nursing Home,Wake,Raleigh Rehabilitation Center,3,0,3,0,6,0,0,0
2020-08-29,Nursing Home,Wake,The Laurels of Forest Glenn,17,0,81,13,98,13,0,0
2020-08-29,Nursing Home,Wake,The Rosewood Health Center,2,0,0,0,2,0,0,0
2020-08-29,Nursing Home,Wake,Tower Nursing and Rehabilitation Center,20,0,58,12,78,12,0,0
2020-08-30,Nursing Home,Alamance,Alamance Health Care Center,3,0,5,0,8,0,0,0
2020-08-30,Nursing Home,Anson,Anson Health & Rehab,1,0,2,0,3,0,0,0
2020-08-30,Nursing Home,Ashe,Margate Health and Rehab,0,0,2,0,2,0,0,0
2020-08-30,Nursing Home,Beaufort,Ridgewood Living & Rehabilitation Center,1,0,1,0,2,0,0,0
2020-08-30,Nursing Home,Beaufort,River Trace Nursing and Rehab,3,0,0,0,3,0,0,0
2020-08-30,Nursing Home,Bertie,Brian Center Health & Rehabilitation/Windsor,4,0,2,0,6,0,0,0
2020-08-30,Nursing Home,Bertie,Three Rivers Health & Rehabilitation,3,0,0,0,3,0,0,0
2020-08-30,Nursing Home,Bladen,Bladen East Health and Rehab,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Brunswick,Autumn Care of Shallotte,16,0,8,1,24,1,0,0
2020-08-30,Nursing Home,Brunswick,Liberty Commons Nursing and Rehab of Southport,3,0,2,0,5,0,0,0
2020-08-30,Nursing Home,Buncombe,Black Mountain Neuro-Medical Treatment Center,25,0,27,5,52,5,0,0
2020-08-30,Nursing Home,Buncombe,Brooks-Howell Home,10,0,1,0,11,0,0,0
2020-08-30,Nursing Home,Buncombe,Carolina Pines Nursing Home,0,0,2,0,2,0,0,0
2020-08-30,Nursing Home,Buncombe,Deerfield Episcopal Retirement Community Inc,13,1,6,1,19,2,0,0
2020-08-30,Nursing Home,Buncombe,Givens Health Center,7,0,2,0,9,0,0,0
2020-08-30,Nursing Home,Buncombe,Laurels of Summit Ridge,26,0,46,9,72,9,0,0
2020-08-30,Nursing Home,Buncombe,Mountain Ridge Health and Rehab,13,0,33,5,46,5,0,0
2020-08-30,Nursing Home,Buncombe,Western NC Baptist Home,4,0,1,0,5,0,0,0
2020-08-30,Nursing Home,Burke,Autumn Care of Drexel,5,0,1,0,6,0,0,0
2020-08-30,Nursing Home,Burke,Carolina Rehab of Burke,12,0,49,9,61,9,0,0
2020-08-30,Nursing Home,Burke,Grace Heights Health and Rehabilitation,33,0,57,13,90,13,0,0
2020-08-30,Nursing Home,Cabarrus,Brian Center Health & Retirement/Cabarrus,16,0,47,4,63,4,0,0
2020-08-30,Nursing Home,Cabarrus,PruittHealth-Town Center,7,0,17,3,24,3,0,0
2020-08-30,Nursing Home,Cabarrus,Transitional Housing Services of Kannapolis,9,0,1,0,10,0,0,0
2020-08-30,Nursing Home,Caldwell,Lenoir Healthcare Center,1,0,1,0,2,0,0,0
2020-08-30,Nursing Home,Caldwell,Shaire Nursing Center,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Catawba,Brian Center Health & Rehabilitation/Hickory East,6,0,23,5,29,5,0,0
2020-08-30,Nursing Home,Catawba,Trinity Ridge,17,0,19,5,36,5,0,0
2020-08-30,Nursing Home,Catawba,Trinity Village,4,0,2,0,6,0,0,0
2020-08-30,Nursing Home,Chatham,Carolina Meadows Health Center,20,0,4,0,24,0,0,0
2020-08-30,Nursing Home,Cherokee,Murphy Rehab and Nursing,2,0,2,0,4,0,0,0
2020-08-30,Nursing Home,Cherokee,Valley View Care and Rehabilitation Center,1,0,1,0,2,0,0,0
2020-08-30,Nursing Home,Cleveland,Peak Resources Shelby,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Cleveland,White Oak Manor - Shelby,24,0,16,4,40,4,0,0
2020-08-30,Nursing Home,Cleveland,White Oak Manor-Kings Mountain,42,0,82,6,124,6,0,0
2020-08-30,Nursing Home,Craven,PruittHealth-Neuse,2,0,3,1,5,1,0,0
2020-08-30,Nursing Home,Craven,PruittHealth-Trent,16,0,57,8,73,8,0,0
2020-08-30,Nursing Home,Craven,Riverpoint Crest Nursing and Rehabilitation Center,2,0,2,1,4,1,0,0
2020-08-30,Nursing Home,Forsyth,Oak Forest Health and Rehabilitation,14,0,36,1,50,1,0,0
2020-08-30,Nursing Home,Forsyth,Piney Grove Nursing and Rehabilitation Center,3,0,1,0,4,0,0,0
2020-08-30,Nursing Home,Forsyth,Silas Creek Rehabilitation Center,8,0,3,0,11,0,0,0
2020-08-30,Nursing Home,Forsyth,Trinity Glen,12,0,9,0,21,0,0,0
2020-08-30,Nursing Home,Gaston,Alexandria Place,3,0,8,1,11,1,0,0
2020-08-30,Nursing Home,Gaston,Brian Center Health and Rehabilitation/Gastonia,25,1,86,9,111,10,0,0
2020-08-30,Nursing Home,Gaston,Carolina Care-Cherryville,7,0,2,0,9,0,0,0
2020-08-30,Nursing Home,Gaston,Peak Resources-Cherryville,6,0,12,3,18,3,0,0
2020-08-30,Nursing Home,Gaston,Stanley Total Living Center Inc,5,0,1,0,6,0,0,0
2020-08-30,Nursing Home,Graham,Graham Healthcare and Rehabilitation Center,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Granville,Brantwood Nursing and Retirement Center,5,0,1,0,6,0,0,0
2020-08-30,Nursing Home,Granville,Universal Health Care/Oxford,42,0,94,14,136,14,0,0
2020-08-30,Nursing Home,Guilford,Adams Farm Living & Rehabilitation,7,0,51,3,58,3,0,0
2020-08-30,Nursing Home,Guilford,Camden Health and Rehabilitation,20,0,65,15,85,15,0,0
2020-08-30,Nursing Home,Guilford,Friends Home at Guilford,3,0,1,0,4,0,0,0
2020-08-30,Nursing Home,Guilford,Friends Homes West,5,0,1,0,6,0,0,0
2020-08-30,Nursing Home,Guilford,Maple Grove Health and Rehabilitation Center,28,0,96,22,124,22,0,0
2020-08-30,Nursing Home,Halifax,Signature Healthcare of Roanoke Rapids,13,0,31,1,44,1,0,0
2020-08-30,Nursing Home,Harnett,Emerald Health and Rehab Center,4,0,1,0,5,0,0,0
2020-08-30,Nursing Home,Harnett,Harnett Woods Nursing and Rehabilitation Center,5,0,8,1,13,1,0,0
2020-08-30,Nursing Home,Haywood,Silver Bluff Village,55,0,97,27,152,27,0,0
2020-08-30,Nursing Home,Henderson,Blue Ridge Health and Rehabilitation Center,4,0,17,3,21,3,0,0
2020-08-30,Nursing Home,Henderson,Brian Center of Hendersonville,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Henderson,Hendersonville Health and Rehabilitation,48,0,66,4,114,4,0,0
2020-08-30,Nursing Home,Hertford,Accordius at Creekside,12,0,25,0,37,0,0,0
2020-08-30,Nursing Home,Hyde,Cross Creek Healthcare,3,0,2,0,5,0,0,0
2020-08-30,Nursing Home,Iredell,Accordius Health at Mooresville,1,0,1,0,2,0,0,0
2020-08-30,Nursing Home,Iredell,Accordius Health at Statesville,3,0,1,0,4,0,0,0
2020-08-30,Nursing Home,Iredell,Autumn Care of Statesville,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Iredell,Maple Leaf Health Care,32,0,81,6,113,6,0,0
2020-08-30,Nursing Home,Jackson,Skyland Care Center,12,0,4,0,16,0,0,0
2020-08-30,Nursing Home,Johnston,Liberty Commons,4,0,0,0,4,0,-27,0
2020-08-30,Nursing Home,Johnston,Springbrook Rehabilitation and Nursing Center,10,0,3,0,13,0,0,0
2020-08-30,Nursing Home,Jones,Brook Stone Living Center,15,9,55,9,70,18,0,0
2020-08-30,Nursing Home,Lenoir,Harmony Hall Nursing and Rehabilitation Center,2,0,3,0,5,0,0,0
2020-08-30,Nursing Home,Lincoln,Lincolnton Rehabilitation Center,7,0,3,0,10,0,0,0
2020-08-30,Nursing Home,Macon,Macon Valley Nursing and Rehabilitation Center,3,0,0,0,3,0,0,0
2020-08-30,Nursing Home,Martin,Roanoke River Nursing and Rehabilitation Center,13,0,21,0,34,0,0,0
2020-08-30,Nursing Home,McDowell,Deer Park Health and Rehab,18,0,26,13,44,13,0,0
2020-08-30,Nursing Home,Mecklenburg,Accordius Health at Charlotte,9,0,25,4,34,4,0,0
2020-08-30,Nursing Home,Moore,Quail Haven Liberty Healthcare,2,0,4,0,6,0,0,0
2020-08-30,Nursing Home,Moore,St. Joseph's of the Pines,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Moore,The Greens at Pinehurst Rehabilitation & Living,1,0,2,0,3,0,0,0
2020-08-30,Nursing Home,Nash,The Lodge at Rocky Mount,7,0,34,1,41,1,0,0
2020-08-30,Nursing Home,New Hanover,Accordius Health at Wilmington,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,New Hanover,Bradley Creek Health Center,2,0,2,0,4,0,0,0
2020-08-30,Nursing Home,New Hanover,Liberty Commons,19,0,12,0,31,0,27,0
2020-08-30,Nursing Home,New Hanover,NorthChase Nursing and Rehabilitation Center,8,0,2,0,10,0,0,0
2020-08-30,Nursing Home,New Hanover,The Davis Community,30,0,21,2,51,2,0,0
2020-08-30,Nursing Home,Orange,Carol Woods,3,0,1,0,4,0,0,0
2020-08-30,Nursing Home,Orange,Parkview Health and Rehabilitation Center,1,0,1,0,2,0,0,0
2020-08-30,Nursing Home,Pender,Woodbury Wellness Center,4,0,4,0,8,0,0,0
2020-08-30,Nursing Home,Person,Person Memorial Hospital Extended Care Unit,5,0,8,3,13,3,0,0
2020-08-30,Nursing Home,Person,Roxboro Healthcare and Rehab,1,0,1,0,2,0,0,0
2020-08-30,Nursing Home,Pitt,Ayden Court Nursing and Rehabilitation Center,2,0,4,0,6,0,0,0
2020-08-30,Nursing Home,Pitt,Universal Health Care/Greenville,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Polk,Autumn Care of Saluda,4,0,7,0,11,0,0,0
2020-08-30,Nursing Home,Randolph,Alpine Health and Rehabilitation of Asheboro,9,0,6,0,15,0,0,0
2020-08-30,Nursing Home,Randolph,Clapp's Convalescent Nursing Home Inc,6,0,2,0,8,0,0,0
2020-08-30,Nursing Home,Randolph,Woodland Hill Center,17,0,40,6,57,6,0,0
2020-08-30,Nursing Home,Richmond,PruittHealth-Rockingham,3,0,0,0,3,0,0,0
2020-08-30,Nursing Home,Richmond,Richmond Pines Healthcare and Rehabilitation,5,0,0,0,5,0,0,0
2020-08-30,Nursing Home,Rockingham,Brian Center Health and Rehabilitation/Eden,1,0,8,0,9,0,0,0
2020-08-30,Nursing Home,Rockingham,Jacob's Creek Nursing and Rehab Center,5,0,24,0,29,0,0,0
2020-08-30,Nursing Home,Rowan,Accordius Health of Salisbury,4,0,36,1,40,1,0,0
2020-08-30,Nursing Home,Rowan,Autumn Care of Salisbury,14,0,33,5,47,5,0,0
2020-08-30,Nursing Home,Rowan,The Citadel Salisbury,2,0,2,0,4,0,0,0
2020-08-30,Nursing Home,Rowan,Trinity Oaks Health and Rehab,33,0,39,3,72,3,0,0
2020-08-30,Nursing Home,Rutherford,Willow Ridge Rehab and Living Center,3,0,0,0,3,0,0,0
2020-08-30,Nursing Home,Sampson,Mary Gran Nursing Center,7,0,1,0,8,0,0,0
2020-08-30,Nursing Home,Scotland,Scotia Village,3,0,2,0,5,0,0,0
2020-08-30,Nursing Home,Scotland,Scottish Pines,6,0,25,3,31,3,0,0
2020-08-30,Nursing Home,Stanly,Bethany Woods Nursing and Rehabilitation Center,17,0,23,0,40,0,0,0
2020-08-30,Nursing Home,Stanly,Forrest Oakes Healthcare Center,6,0,13,2,19,2,0,0
2020-08-30,Nursing Home,Stanly,Stanly Manor,21,0,54,6,75,6,0,0
2020-08-30,Nursing Home,Stanly,Trinity Place,18,0,38,8,56,8,0,0
2020-08-30,Nursing Home,Surry,Central Continuing Care,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Surry,Pruitt Health-Elkin,19,0,33,5,52,5,0,0
2020-08-30,Nursing Home,Surry,Surry Community Health and Rehab,3,0,0,0,3,0,0,0
2020-08-30,Nursing Home,Swain,Mountainview Manor Nursing,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Transylvania,Accordius Health at Brevard,8,0,31,0,39,0,0,0
2020-08-30,Nursing Home,Transylvania,The Oaks-Brevard,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Union,Accordius Health Monroe,3,0,0,0,3,0,0,0
2020-08-30,Nursing Home,Union,Autumn Care of Marshville,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Union,Lake Park Nursing and Rehab,4,0,0,0,4,0,0,0
2020-08-30,Nursing Home,Union,Monroe Manor,0,0,3,0,3,0,0,0
2020-08-30,Nursing Home,Union,Monroe Rehabilitation Center,7,0,3,0,10,0,0,0
2020-08-30,Nursing Home,Union,Pruitt Union Point,3,0,1,0,4,0,0,0
2020-08-30,Nursing Home,Union,White Oak Manor Waxhaw,6,0,0,0,6,0,0,0
2020-08-30,Nursing Home,Vance,Kerr Lake Nursing and Rehabilitation Center,30,0,48,12,78,12,0,0
2020-08-30,Nursing Home,Wake,Bellarose Nursing and Rehab,3,0,0,0,3,0,0,0
2020-08-30,Nursing Home,Wake,Capital Nursing and Rehabilitation Center,31,0,61,8,92,8,0,0
2020-08-30,Nursing Home,Wake,Cary Health and Rehabilitation Center,4,0,1,0,5,0,0,0
2020-08-30,Nursing Home,Wake,Dan E and Mary Louise Stewart Health Center,12,0,30,2,42,2,0,0
2020-08-30,Nursing Home,Wake,Hillside Nursing Center of Wake Forest,10,0,67,19,77,19,0,0
2020-08-30,Nursing Home,Wake,Litchford Falls Healthcare and Rehabilitation,26,0,51,6,77,6,0,0
2020-08-30,Nursing Home,Wake,Raleigh Rehabilitation Center,3,0,3,0,6,0,0,0
2020-08-30,Nursing Home,Wake,The Laurels of Forest Glenn,17,0,81,13,98,13,0,0
2020-08-30,Nursing Home,Wake,The Rosewood Health Center,2,0,0,0,2,0,0,0
2020-08-30,Nursing Home,Wake,Tower Nursing and Rehabilitation Center,20,0,58,12,78,12,0,0
2020-08-31,Nursing Home,Alamance,Alamance Health Care Center,3,0,5,0,8,0,0,0
2020-08-31,Nursing Home,Anson,Anson Health & Rehab,1,0,2,0,3,0,0,0
2020-08-31,Nursing Home,Ashe,Margate Health and Rehab,0,0,2,0,2,0,0,0
2020-08-31,Nursing Home,Beaufort,Ridgewood Living & Rehabilitation Center,1,0,1,0,2,0,0,0
2020-08-31,Nursing Home,Beaufort,River Trace Nursing and Rehab,3,0,0,0,3,0,0,0
2020-08-31,Nursing Home,Bertie,Brian Center Health & Rehabilitation/Windsor,4,0,2,0,6,0,0,0
2020-08-31,Nursing Home,Bertie,Three Rivers Health & Rehabilitation,3,0,0,0,3,0,0,0
2020-08-31,Nursing Home,Bladen,Bladen East Health and Rehab,2,0,0,0,2,0,0,0
2020-08-31,Nursing Home,Brunswick,Autumn Care of Shallotte,16,0,8,1,24,1,0,0
2020-08-31,Nursing Home,Brunswick,Liberty Commons Nursing and Rehab of Southport,3,0,2,0,5,0,0,0
2020-08-31,Nursing Home,Buncombe,Black Mountain Neuro-Medical Treatment Center,25,0,27,5,52,5,0,0
2020-08-31,Nursing Home,Buncombe,Brooks-Howell Home,10,0,1,0,11,0,0,0
2020-08-31,Nursing Home,Buncombe,Carolina Pines Nursing Home,0,0,2,0,2,0,0,0
2020-08-31,Nursing Home,Buncombe,Deerfield Episcopal Retirement Community Inc,13,1,6,1,19,2,0,0
2020-08-31,Nursing Home,Buncombe,Givens Health Center,7,0,2,0,9,0,0,0
2020-08-31,Nursing Home,Buncombe,Laurels of Summit Ridge,26,0,46,9,72,9,0,0
2020-08-31,Nursing Home,Buncombe,Mountain Ridge Health and Rehab,13,0,33,5,46,5,0,0
2020-08-31,Nursing Home,Buncombe,Western NC Baptist Home,4,0,1,0,5,0,0,0
2020-08-31,Nursing Home,Burke,Autumn Care of Drexel,5,0,1,0,6,0,0,0
2020-08-31,Nursing Home,Burke,Carolina Rehab of Burke,12,0,49,9,61,9,0,0
2020-08-31,Nursing Home,Burke,Grace Heights Health and Rehabilitation,33,0,57,13,90,13,0,0
2020-08-31,Nursing Home,Cabarrus,Brian Center Health & Retirement/Cabarrus,16,0,47,4,63,4,0,0
2020-08-31,Nursing Home,Cabarrus,PruittHealth-Town Center,7,0,17,3,24,3,0,0
2020-08-31,Nursing Home,Cabarrus,Transitional Housing Services of Kannapolis,9,0,1,0,10,0,0,0
2020-08-31,Nursing Home,Caldwell,Lenoir Healthcare Center,1,0,1,0,2,0,0,0
2020-08-31,Nursing Home,Caldwell,Shaire Nursing Center,2,0,0,0,2,0,0,0
2020-08-31,Nursing Home,Catawba,Brian Center Health & Rehabilitation/Hickory East,6,0,23,5,29,5,0,0
2020-08-31,Nursing Home,Catawba,Trinity Ridge,17,0,19,5,36,5,0,0
2020-08-31,Nursing Home,Catawba,Trinity Village,4,0,2,0,6,0,0,0
2020-08-31,Nursing Home,Chatham,Carolina Meadows Health Center,20,0,4,0,24,0,0,0
2020-08-31,Nursing Home,Cherokee,Murphy Rehab and Nursing,2,0,2,0,4,0,0,0
2020-08-31,Nursing Home,Cherokee,Valley View Care and Rehabilitation Center,1,0,1,0,2,0,0,0
2020-08-31,Nursing Home,Cleveland,Peak Resources Shelby,2,0,0,0,2,0,0,0
2020-08-31,Nursing Home,Cleveland,White Oak Manor - Shelby,24,0,16,4,40,4,0,0
2020-08-31,Nursing Home,Cleveland,White Oak Manor-Kings Mountain,42,0,82,6,124,6,0,0
2020-08-31,Nursing Home,Craven,PruittHealth-Neuse,2,0,3,1,5,1,0,0
2020-08-31,Nursing Home,Craven,PruittHealth-Trent,16,0,57,8,73,8,0,0
2020-08-31,Nursing Home,Craven,Riverpoint Crest Nursing and Rehabilitation Center,2,0,2,1,4,1,0,0
2020-08-31,Nursing Home,Forsyth,Oak Forest Health and Rehabilitation,14,0,36,1,50,1,0,0
2020-08-31,Nursing Home,Forsyth,Piney Grove Nursing and Rehabilitation Center,3,0,1,0,4,0,0,0
2020-08-31,Nursing Home,Forsyth,Silas Creek Rehabilitation Center,8,0,3,0,11,0,0,0
2020-08-31,Nursing Home,Forsyth,Trinity Glen,12,0,9,0,21,0,0,0
2020-08-31,Nursing Home,Gaston,Alexandria Place,3,0,8,1,11,1,0,0
2020-08-31,Nursing Home,Gaston,Brian Center Health and Rehabilitation/Gastonia,25,1,86,9,111,10,0,0
2020-08-31,Nursing Home,Gaston,Carolina Care-Cherryville,7,0,2,0,9,0,0,0
2020-08-31,Nursing Home,Gaston,Peak Resources-Cherryville,6,0,12,3,18,3,0,0
2020-08-31,Nursing Home,Gaston,Stanley Total Living Center Inc,5,0,1,0,6,0,0,0
2020-08-31,Nursing Home,Graham,Graham Healthcare and Rehabilitation Center,2,0,0,0,2,0,0,0
2020-08-31,Nursing Home,Granville,Brantwood Nursing and Retirement Center,5,0,1,0,6,0,0,0
2020-08-31,Nursing Home,Granville,Universal Health Care/Oxford,42,0,94,14,136,14,0,0
2020-08-31,Nursing Home,Guilford,Adams Farm Living & Rehabilitation,7,0,51,3,58,3,0,0
2020-08-31,Nursing Home,Guilford,Camden Health and Rehabilitation,20,0,65,15,85,15,0,0
2020-08-31,Nursing Home,Guilford,Friends Home at Guilford,3,0,1,0,4,0,0,0
2020-08-31,Nursing Home,Guilford,Friends Homes West,5,0,1,0,6,0,0,0
2020-08-31,Nursing Home,Guilford,Maple Grove Health and Rehabilitation Center,28,0,96,22,124,22,0,0
2020-08-31,Nursing Home,Halifax,Signature Healthcare of Roanoke Rapids,13,0,31,1,44,1,0,0
2020-08-31,Nursing Home,Harnett,Emerald Health and Rehab Center,4,0,1,0,5,0,0,0
2020-08-31,Nursing Home,Harnett,Harnett Woods Nursing and Rehabilitation Center,5,0,8,1,13,1,0,0
2020-08-31,Nursing Home,Haywood,Silver Bluff Village,55,0,97,27,152,27,0,0
2020-08-31,Nursing Home,Henderson,Blue Ridge Health and Rehabilitation Center,4,0,17,3,21,3,0,0
2020-08-31,Nursing Home,Henderson,Brian Center of Hendersonville,2,0,0,0,2,0,0,0
2020-08-31,Nursing Home,Henderson,Hendersonville Health and Rehabilitation,48,0,66,4,114,4,0,0
2020-08-31,Nursing Home,Hertford,Accordius at Creekside,12,0,25,0,37,0,0,0
2020-08-31,Nursing Home,Hyde,Cross Creek Healthcare,3,0,2,0,5,0,0,0
2020-08-31,Nursing Home,Iredell,Accordius Health at Mooresville,1,0,1,0,2,0,0,0
2020-08-31,Nursing Home,Iredell,Accordius Health at Statesville,3,0,1,0,4,0,0,0
